Setting,Seed,Modes,Major-Modes,Minor-Modes,HQS,Real-KL,Real-RKL,Real-JSD,Real-TVD,Uniform-KL,Uniform-RKL,Uniform-JSD,Uniform-TVD
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,5,8,8.0,0.0,0.95876,0.008793511168731756,0.008956397290956803,0.002215058452141017,0.0559021113243762,0.008793511168731756,0.008956397290956803,0.002215058452141017,0.0559021113243762
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,5,8,8.0,0.0,0.96872,0.00879699922640309,0.008820625817236416,0.0021996969484731326,0.059341010876519516,0.00879699922640309,0.008820625817236416,0.0021996969484731326,0.059341010876519516
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,6,4,4.0,0.0,0.94996,3.4229559190363696,0.7014716485285883,0.21647338244750483,0.4997200895713372,3.4229559190363696,0.7014716485285883,0.21647338244750483,0.4997200895713372
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,6,8,8.0,0.0,0.94752,0.47073330274785885,0.27852681462644513,0.08078667806564321,0.3029430582213692,0.47073330274785885,0.27852681462644513,0.08078667806564321,0.3029430582213692
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,5,8,8.0,0.0,0.97364,0.6000246514393163,0.25654278365563454,0.08000809683942632,0.24572136916186818,0.6000246514393163,0.25654278365563454,0.08000809683942632,0.24572136916186818
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,6,8,8.0,0.0,0.96316,0.47120590317098066,0.23326091641955612,0.07128669884455423,0.2375639795265515,0.47120590317098066,0.23326091641955612,0.07128669884455423,0.2375639795265515
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,6,8,8.0,0.0,0.9766,0.006788401665118384,0.006649103416634945,0.0016774607345281544,0.04522552783109406,0.006788401665118384,0.006649103416634945,0.0016774607345281544,0.04522552783109406
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,5,2,2.0,0.0,0.99732,5.6891192036529565,1.3837937681605577,0.3793373334381922,0.7497600767754318,5.6891192036529565,1.3837937681605577,0.3793373334381922,0.7497600767754318
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,7,8,8.0,0.0,0.982,0.003662101891091507,0.003675813508287478,0.0009168613605244345,0.040107165706973764,0.003662101891091507,0.003675813508287478,0.0009168613605244345,0.040107165706973764
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,6,4,4.0,0.0,0.84248,3.67843259179214,0.6939060430410467,0.2154593055859631,0.49984005118362124,3.67843259179214,0.6939060430410467,0.2154593055859631,0.49984005118362124
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,6,0,0.0,0.0,0.0,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,7,0,0.0,0.0,0.0,4.918656101850946,1.3107852206562869,0.35362857993773833,0.7295265515035187,4.918656101850946,1.3107852206562869,0.35362857993773833,0.7295265515035187
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,7,8,8.0,0.0,0.97672,0.24650148328934657,0.1114092118539542,0.0350308397737165,0.11740243122200895,0.24650148328934657,0.1114092118539542,0.0350308397737165,0.11740243122200895
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,8,8,8.0,0.0,0.943,0.3061115008358287,0.1816063934142319,0.0539019855480832,0.21445137555982086,0.3061115008358287,0.1816063934142319,0.0539019855480832,0.21445137555982086
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,7,8,8.0,0.0,0.87548,0.011619315212325803,0.011055690557521883,0.002824331731626553,0.05274312220089572,0.011619315212325803,0.011055690557521883,0.002824331731626553,0.05274312220089572
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,7,8,8.0,0.0,0.979,0.004127075489789351,0.004114738135557513,0.0010294499235036845,0.035468650031989755,0.004127075489789351,0.004114738135557513,0.0010294499235036845,0.035468650031989755
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,7,8,8.0,0.0,0.87712,0.020555843598021907,0.020391881421794766,0.005098186508410605,0.08209373000639796,0.020555843598021907,0.020391881421794766,0.005098186508410605,0.08209373000639796
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,8,0,0.0,0.0,0.0,5.713189936109282,1.4741065532545803,0.388786455701566,0.7497600767754318,5.713189936109282,1.4741065532545803,0.388786455701566,0.7497600767754318
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,10,8,8.0,0.0,0.97944,0.01832585608355821,0.01818473893969334,0.004551020119442511,0.0826535508637236,0.01832585608355821,0.01818473893969334,0.004551020119442511,0.0826535508637236
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,10,8,8.0,0.0,0.97648,0.012893075103055145,0.012464459173367574,0.0031626858093202967,0.06697856685860523,0.012893075103055145,0.012464459173367574,0.0031626858093202967,0.06697856685860523
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,10,8,8.0,0.0,0.96832,0.03268768606340658,0.031078084052266634,0.007917940954187937,0.09892834293026231,0.03268768606340658,0.031078084052266634,0.007917940954187937,0.09892834293026231
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,10,8,8.0,0.0,0.9438,0.6792948633198552,0.39800816296618574,0.11334629729359044,0.35628598848368526,0.6792948633198552,0.39800816296618574,0.11334629729359044,0.35628598848368526
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,9,8,8.0,0.0,0.97848,0.0057798569374544135,0.005856101463456817,0.0014532812714451288,0.04654510556621882,0.0057798569374544135,0.005856101463456817,0.0014532812714451288,0.04654510556621882
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,9,8,8.0,0.0,0.98076,0.008942933530143518,0.008875242471332617,0.002224885783402035,0.058941138835572615,0.008942933530143518,0.008875242471332617,0.002224885783402035,0.058941138835572615
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,9,8,8.0,0.0,0.93372,0.01614670734089468,0.017497938822614117,0.004186280640477389,0.07417626359564941,0.01614670734089468,0.017497938822614117,0.004186280640477389,0.07417626359564941
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,9,8,8.0,0.0,0.96664,0.01034811976336511,0.010018744846587792,0.0025411797287168986,0.05810140754958413,0.01034811976336511,0.010018744846587792,0.0025411797287168986,0.05810140754958413
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,9,3,3.0,0.0,0.98824,4.662173048824415,0.9793987564263374,0.28951049321344247,0.6248000639795265,4.662173048824415,0.9793987564263374,0.28951049321344247,0.6248000639795265
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,10,8,8.0,0.0,0.96688,0.003917210813774989,0.003829640858168653,0.0009676514092664306,0.038907549584133096,0.003917210813774989,0.003829640858168653,0.0009676514092664306,0.038907549584133096
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,11,8,8.0,0.0,0.96148,0.1323131782938284,0.07811148914386044,0.023478545231586406,0.11420345489443379,0.1323131782938284,0.07811148914386044,0.023478545231586406,0.11420345489443379
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,10,8,8.0,0.0,0.98492,0.014494566826669171,0.01463426456163451,0.0036334868020491216,0.07489603326935383,0.014494566826669171,0.01463426456163451,0.0036334868020491216,0.07489603326935383
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,8,6,6.0,0.0,0.92004,1.8065871339419886,0.29972064209154403,0.09812476420234309,0.2602367242482405,1.8065871339419886,0.29972064209154403,0.09812476420234309,0.2602367242482405
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,8,8,8.0,0.0,0.9474,0.003574087821532761,0.0035581005060922708,0.0008905936459747615,0.028910748560460657,0.003574087821532761,0.0035581005060922708,0.0008905936459747615,0.028910748560460657
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,8,8,8.0,0.0,0.97852,0.009795880222385034,0.009438724100490188,0.0023999662092370894,0.05646193218170186,0.009795880222385034,0.009438724100490188,0.0023999662092370894,0.05646193218170186
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,11,8,8.0,0.0,0.9588,0.48680450893497496,0.2900938618848522,0.08160342202403376,0.2533589251439539,0.48680450893497496,0.2900938618848522,0.08160342202403376,0.2533589251439539
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,8,8,8.0,0.0,0.95448,0.016261904987018294,0.016416740955816234,0.004075350926741952,0.07933461292386437,0.016261904987018294,0.016416740955816234,0.004075350926741952,0.07933461292386437
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,11,8,8.0,0.0,0.97904,0.002270389427022744,0.0023065744196807494,0.0005718223461451435,0.0275111964171465,0.002270389427022744,0.0023065744196807494,0.0005718223461451435,0.0275111964171465
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,11,8,8.0,0.0,0.97444,0.007496399558612282,0.0073862236631579495,0.0018580165107455991,0.05410268714011518,0.007496399558612282,0.0073862236631579495,0.0018580165107455991,0.05410268714011518
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,11,8,8.0,0.0,0.94336,0.0016524464511367392,0.0016569214175428905,0.00041357667734884143,0.0256317978246961,0.0016524464511367392,0.0016569214175428905,0.00041357667734884143,0.0256317978246961
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,11,8,8.0,0.0,0.98076,0.015081782680089882,0.013809326253996897,0.003590422897202952,0.06034069097888675,0.015081782680089882,0.013809326253996897,0.003590422897202952,0.06034069097888675
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,12,8,8.0,0.0,0.97004,0.7639889342070675,0.32007048036393115,0.09693424906959641,0.29682501599488165,0.7639889342070675,0.32007048036393115,0.09693424906959641,0.29682501599488165
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,9,8,8.0,0.0,0.97644,0.005518430009384331,0.00542382888267022,0.0013666857313384354,0.04690499040307101,0.005518430009384331,0.00542382888267022,0.0013666857313384354,0.04690499040307101
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,12,5,5.0,0.0,0.94156,2.947052627811537,0.649085262316107,0.19662875543320654,0.48416506717850283,2.947052627811537,0.649085262316107,0.19662875543320654,0.48416506717850283
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,12,0,0.0,0.0,0.0,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,13,8,8.0,0.0,0.98084,0.01071268528579749,0.010859772705334995,0.0026909133196705206,0.058621241202815096,0.01071268528579749,0.010859772705334995,0.0026909133196705206,0.058621241202815096
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,12,8,8.0,0.0,0.9384,0.32765652716456406,0.19520020533403765,0.05500945899239924,0.2294465770953295,0.32765652716456406,0.19520020533403765,0.05500945899239924,0.2294465770953295
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,12,8,8.0,0.0,0.95708,0.00641324572862389,0.006321468053310977,0.0015902709828264183,0.050463851567498406,0.00641324572862389,0.006321468053310977,0.0015902709828264183,0.050463851567498406
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,13,8,8.0,0.0,0.97592,0.007558463940261852,0.007648887657062033,0.001899416269057516,0.05866122840690977,0.007558463940261852,0.007648887657062033,0.001899416269057516,0.05866122840690977
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,12,0,0.0,0.0,0.0,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,13,6,6.0,0.0,0.93696,2.0686530628165265,0.4611305800814858,0.14239430180465124,0.36584293026231607,2.0686530628165265,0.4611305800814858,0.14239430180465124,0.36584293026231607
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,13,8,8.0,0.0,0.96452,0.009899788963111167,0.009787160349385066,0.0024568814717093775,0.06002079334612923,0.009899788963111167,0.009787160349385066,0.0024568814717093775,0.06002079334612923
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,13,8,8.0,0.0,0.98252,0.003701803903854441,0.0037443557188252194,0.0009302345226892637,0.03806781829814461,0.003701803903854441,0.0037443557188252194,0.0009302345226892637,0.03806781829814461
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,14,8,8.0,0.0,0.96948,0.006624408355018929,0.006784840877145086,0.0016733364456529903,0.04358605246321177,0.006624408355018929,0.006784840877145086,0.0016733364456529903,0.04358605246321177
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,14,0,0.0,0.0,0.0,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,14,8,8.0,0.0,0.93644,0.011901032232322433,0.01165032158413434,0.0029379555127486963,0.06501919385796545,0.011901032232322433,0.01165032158413434,0.0029379555127486963,0.06501919385796545
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,15,0,0.0,0.0,0.0,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,15,8,8.0,0.0,0.62288,0.013667300496195675,0.013844983262367654,0.003426765450114602,0.05798144593730006,0.013667300496195675,0.013844983262367654,0.003426765450114602,0.05798144593730006
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,15,8,8.0,0.0,0.96724,0.01204353374572558,0.01119122949917149,0.002892095904665496,0.05762156110044787,0.01204353374572558,0.01119122949917149,0.002892095904665496,0.05762156110044787
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,15,0,0.0,0.0,0.0,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,15,8,8.0,0.0,0.86688,0.010706941559924351,0.011345215380346114,0.002748496660135368,0.05918106206014076,0.010706941559924351,0.011345215380346114,0.002748496660135368,0.05918106206014076
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,16,8,8.0,0.0,0.87504,0.023839532795475703,0.0249505370164754,0.006077594056334075,0.09732885476647474,0.023839532795475703,0.0249505370164754,0.006077594056334075,0.09732885476647474
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,16,8,8.0,0.0,0.97836,0.02279958690096741,0.02245355366305625,0.005634348798082386,0.08889155470249518,0.02279958690096741,0.02245355366305625,0.005634348798082386,0.08889155470249518
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,16,8,8.0,0.0,0.67176,0.028046417902980056,0.026951046515581945,0.006830178730065974,0.0931301983365323,0.028046417902980056,0.026951046515581945,0.006830178730065974,0.0931301983365323
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,16,8,8.0,0.0,0.96496,0.005205497028512487,0.0053230329854468544,0.0013143094950063116,0.03678822776711452,0.005205497028512487,0.0053230329854468544,0.0013143094950063116,0.03678822776711452
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,13,8,8.0,0.0,0.98064,0.04818793336844164,0.04328768088452967,0.011309790647596855,0.1206813819577735,0.04818793336844164,0.04328768088452967,0.011309790647596855,0.1206813819577735
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,16,8,8.0,0.0,0.94564,0.022506460167791384,0.02148549292940377,0.005474168475404564,0.0799744081893794,0.022506460167791384,0.02148549292940377,0.005474168475404564,0.0799744081893794
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,16,8,8.0,0.0,0.9726,0.012089164529229004,0.011861568016779137,0.0029893481210744653,0.0690978886756238,0.012089164529229004,0.011861568016779137,0.0029893481210744653,0.0690978886756238
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,14,5,5.0,0.0,0.97128,2.9765480161057276,0.6464278896267432,0.19810965248348333,0.4884436980166347,2.9765480161057276,0.6464278896267432,0.19810965248348333,0.4884436980166347
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,14,0,0.0,0.0,0.0,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
-major_weight-1-dataset-polar-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,14,8,8.0,0.0,0.962,0.018781344754795898,0.01748917782853717,0.004509641033246541,0.07605566218809981,0.018781344754795898,0.01748917782853717,0.004509641033246541,0.07605566218809981
